year,ind2d,sale_D,cogs_D,xsga_D,kexp,theta_WI1_ct,theta_WI1_kt,theta_WI2_ct,theta_WI2_xt,theta_WI2_kt,ratio_DLEU_PF1_cap_noncap,ratio_DLEU_PF2_cap_noncap,ratio_DLEU_CS_cap_noncap,ratio_DLEU_PS_profits_go
1987,22,5581267.0831604,4266826.309753418,685781.2971801758,878226.175994873,.80697125,-.078802802,.69343287,.43430817,-.069879144,-.097652555,-.061963823,.17732601,-.044715062
1988,22,9984754.894775391,7554408.545654297,1015734.030700684,1442427.79095459,.8084681,-.11626974,.68189168,.44797948,-.057118122,-.14381488,-.050552774,.1683085,-.0027857942
1989,22,10015172.06323242,7418259.444091797,1070589.222167969,1656190.936431885,.82677466,-.081522621,.69584769,.48368907,.0019753103,-.098603196,.0016746492,.19510195,-.01296708
1990,22,10878920.85070801,7780791.594238281,1211556.878540039,2157381.450973511,.85063666,.15434679,.7343899,.22307791,.16450073,.18144855,.17180811,.23991302,-.024893008
1991,22,13482021.98339844,9637610.121643066,1407081.950561523,2755111.998977661,.83893025,.08387237,.72456533,.21129119,.15635256,.099975377,.16706894,.24945123,-.023570804
1992,22,14862896.93481445,10560663.51715088,1543819.718078613,2560433.148193359,.81977355,.21186087,.69177419,.12346361,.34825209,.25843829,.42717853,.21152768,.013320455
1993,22,15107323.04882813,10721860.15844727,1409135.641601563,2705717.403900146,.8075105,.50548923,.66941524,.16914925,.67328918,.62598473,.80290687,.22304165,.017912494
1994,22,16330088.11254883,11747772.72253418,1549539.899780273,3573990.423339844,.78689146,.19176367,.65697545,.25745553,.22955446,.24369773,.2510353,.2687754,-.033142194
1995,22,21000366.62268066,15695846.23815918,1770747.898254395,4419021.913635254,.79057163,.19046429,.65485185,.3215569,.22273344,.24091971,.22811495,.2529985,-.042153999
1996,22,74952532.859375,57168660.50317383,8646239.240112305,15209107.34375,.78903711,.20756164,.63649696,.31057736,.22809386,.26305687,.24084051,.23108912,-.081004255
1997,22,71401560.9675293,55288658.67095947,7924800.780700684,14314751.79528809,.81158042,.16885158,.66809005,.26354608,.17027216,.20805281,.18276681,.22645101,-.08580555
1998,22,72848604.05554199,54276113.59883118,8982911.075866699,15860939.65589905,.83313912,.10765079,.65157938,.19429258,.0803416,.12921105,.094980806,.25073007,-.086087584
1999,22,82450209.50952148,59671521.04776382,10304143.41244507,19660326.58344126,.83138549,.21596029,.6127969,.22378059,.23815763,.25975952,.2846809,.28095949,-.08715298
2000,22,110260420.8998413,82405392.73490906,13637990.35464478,23009993.14717102,.82123005,.23449823,.68192118,.14840619,.22330001,.28554511,.26893008,.23957916,-.079747163
2001,22,109612525.0856628,79301946.46828079,15332929.24597168,22426896.27764511,.83377331,.27602214,.746961,.18671726,.25546762,.33105177,.2736142,.23698342,-.067959815
2002,22,82273822.07376099,52447497.10992813,11750440.45315552,25655306.41007996,.84910476,.30702448,.78790951,.20088708,.28403112,.36158609,.2872493,.39962819,-.092124343
2003,22,101558936.6142883,72120882.38192749,11810971.11645508,25801147.97113037,.85160804,.30599743,.79336864,.28868943,.29150373,.35931721,.2693975,.30740592,-.080485925
2004,22,106847714.4614563,73916282.95556641,12187698.68286133,24678957.02957153,.87912405,.23463532,.80885798,.33910733,.21416429,.26689672,.1865599,.28661808,-.036830213
2005,22,103460529.3183899,76689016.28143311,9956379.684204102,23590031.22896576,.87786293,.16931297,.80295283,.53181672,.054039087,.19286948,.040485706,.2722595,-.065482922
2006,22,131691309.7344017,96792884.34614944,12655894.34393311,32839168.43680191,.90871006,.065592356,.8727932,.47241068,-.0065973504,.072181828,-.0049043498,.30004144,-.080465727
2007,22,49144531.35765076,31644321.41125488,4635460.375,16101188.78000832,.89767694,-.014151144,.84590787,.24843024,-.039891306,-.015764182,-.03645245,.44380611,-.065855533
2008,22,55807667.41601563,37634608.79721069,4040207.532470703,14013876.081604,.88706744,-.056784034,.83783841,.13824159,-.070012331,-.064013213,-.071728066,.33626726,.0021318756
2009,22,42781164,25932228,4125345,14142103.81420898,.8348009,-.00053014304,.79850274,.19128285,-.063503191,-.00063505326,-.064158529,.47050053,-.033157416
2010,22,43100965.26318359,27166041.32617188,3953615.498535156,13120027.02100372,.82577384,.044261448,.79189616,.10192076,.013621339,.053599965,.015239517,.42159936,-.026419792
2011,22,42878155.33026314,27332978.89868164,3900863.412353516,12005168.51281738,.7433129,.11500741,.67887837,.17111138,.083390407,.15472274,.098107547,.38436413,-.008415835
2012,22,45208459.74176025,30117819.99560547,4028577.373779297,13043704.87689209,.69640797,.12538569,.63331568,.2306665,.066517621,.18004631,.076989576,.38199359,-.043833446
2013,22,45721489.6736145,30446379.59329224,4048464.943481445,15003719.45907593,.74502045,.18336491,.65181869,.42089814,.083197862,.24612065,.077558085,.43495542,-.08261048
2014,22,51962619.47893524,32984996.55934143,4819817.515815735,16067161.10314941,.73334575,.91516823,.58294874,.34857166,.75723356,1.2479355,.81290066,.42500305,-.036744792
2015,22,49586330.31080437,30251237.35045815,5162347.791999817,16424098.66720581,.73127931,1.1063869,.57187063,.42437339,.8763575,1.5129471,.8796615,.4637796,-.045402706
2016,22,47139312.49845886,28794303.45053101,4751902.598999023,16231384.68804932,.73794109,1.1127995,.54837584,.35376555,.82919997,1.5079788,.91914636,.48385158,-.055967685
1955,23,579123.3125,503342.34375,54377.171875,18254.7734375,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.032731101,.0054375697
1956,23,751398.375,699254.1875,33996.26953125,8504.4921875,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.011598346,.012833972
1957,23,1958496.25,1790797,105503.76171875,29689.029296875,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.015656287,.016597662
1958,23,1761176.5,1578117.625,109294.1171875,29756.6875,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.017634515,.024987882
1959,23,1587283.1875,1417706.125,109821.89453125,35590.3017578125,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.023299279,.015224042
1960,23,1718258.391601563,1521657.11328125,129741.9536132813,48406.30963134766,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.029312303,.010739371
1961,23,2287186.051757813,2001698.059570313,161365.1887207031,63990.36566162109,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.029583216,.026291013
1962,23,1469898.302734375,1232293.408203125,161578.892578125,79118.57562255859,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.056761712,-.0021039371
1963,23,3379349.791992188,2916735.782226563,314225.6884765625,161968.0440063477,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.050129984,-.0040184422
1964,23,3529970.066894531,3071048.256835938,280522.7338256836,173605.1719665527,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.05179815,.0013580581
1965,23,3056176.357666016,2610304.707763672,277417.0969848633,210125.3917236328,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.072765112,-.013634959
1966,23,3687392.068359375,3109892.896728516,362072.1975097656,186158.1425247192,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.053617515,.0079375422
1967,23,5372939.224609375,4540055.634765625,519080.1142578125,228348.8701095581,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.045135945,.01590463
1968,23,9230841.145507813,7688959.834472656,801939.3912963867,440288.6816711426,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.051854189,.03246218
1969,23,11377381.75830078,9329636.780029297,1033032.987915039,684632.4365844727,.89616579,.11260299,.77814412,.087973036,.078317612,.12564972,.090423808,.066067189,.029011909
1970,23,12346640.4609375,10324358.12207031,1134404.236816406,679749.9213256836,.89077121,.1079182,.76053864,.18666065,.082877152,.12115142,.087497056,.059321407,.016857069
1971,23,13705087.4453125,11197217.6640625,1445772.746704102,546898.0271453857,.88916814,.093343005,.78730291,.14183375,.078233495,.1049779,.084200203,.043257017,.037591808
1972,23,15996384.47265625,12879489.93164063,1825407.470336914,697124.4240198135,.89432532,.086111315,.81502986,.14870588,.078457989,.096286342,.081410274,.047407635,.03715606
1973,23,19433070.83398438,15569527.75488281,2231479.1015625,992031.9734954834,.89038211,.095995925,.80168611,.17891465,.07598605,.1078143,.077489287,.055728979,.032935195
1974,23,23540131.92138672,19528807.23535156,2462881.423034668,1059861.352794647,.87913543,.098452963,.76852256,.28926897,.032047559,.1119884,.030296668,.048193723,.020755274
1975,23,17148231.06158447,14012410.13665771,2077625.689788818,507883.6113471985,.88596052,.10950711,.75110638,.31654006,.026888043,.1236027,.025184408,.0315651,.03209145
1976,23,17690308.83300781,14213202.3371582,2147589.175506592,691455.5621795654,.88081074,.1496029,.72831047,.38313487,.056522217,.16984682,.050854698,.042262964,.036068436
1977,23,21354243.63378906,17234896.87567139,2403968.542022705,785770.8486633301,.88344938,.11990272,.72334385,.38574323,.028724387,.13572109,.025899127,.040011011,.043532677
1978,23,25291262.98666382,20194280.269104,2694056.203659058,1048656.691403627,.8815847,.12291104,.72167999,.38864213,.038574502,.13942057,.034741722,.045816205,.053546943
1979,23,28685357.18080139,23183398.7636261,3031467.786064148,1268816.893492937,.88020843,.1140484,.7141403,.37586185,.034229562,.12956977,.031403206,.048400663,.041891538
1980,23,33129094.60379028,27212797.59655762,3308378.173736572,1576575.507662773,.87607843,.097346626,.69710934,.36661297,.04200957,.11111633,.039492987,.051655136,.031131044
1981,23,39523897.3223877,33466351.75299835,3094355.180274963,2817261.276664734,.87009919,.077840328,.70619893,.28796104,.046670739,.089461446,.046944898,.077057078,.0036921741
1982,23,37560751.3354969,31819341.34043503,2918177.836807251,2403961.289524078,.86358815,.061673775,.69987935,.287258,.034533206,.07141573,.034983184,.0692036,.011162473
1983,23,38588292.19839478,32032415.89741516,3565793.358703613,2764091.62310791,.864573,.080766097,.69529778,.25812423,.044074111,.093417324,.046227284,.077646926,.0058564739
1984,23,36847195.39233398,30940060.43756866,3770527.79057312,3114608.771847725,.88529301,.07906922,.72780371,.26240659,.06098213,.089314178,.061585031,.089730799,-.026542092
1985,23,31870039.83868408,26790977.68516541,3688349.948425293,2327005.904911041,.88849872,.035702266,.747572,.27159917,.03507008,.040182687,.034410391,.076347023,-.029378492
1986,23,35423198.58441925,30094796.62391663,3808528.284885406,1957933.859139442,.90234303,.047971535,.77103895,.26838565,.045582108,.053163301,.043853212,.057750497,-.012366477
1987,23,29749547.44213867,23966872.55593872,3911200.834762573,1611362.688358426,.90811574,.0505138,.77753127,.27190879,.048589565,.055624846,.046300467,.05780036,.0087433718
1988,23,24536822.36846924,19705312.41848755,3044633.262916565,1446645.484749317,.91347706,.030431662,.78060544,.28024697,.026387667,.033314094,.024874022,.063588962,.013866148
1989,23,24410326.18022156,19695820.79860687,2943565.573669434,2166171.739749908,.90151316,.029383549,.75906956,.32724437,.025179336,.032593589,.023178691,.095681556,-.016191177
1990,23,24854501.03311157,20510132.12322998,2913204.142333984,2074939.762178421,.89791006,.071911119,.74453074,.2715939,.067876309,.080087215,.066799194,.088584296,-.025901746
1991,23,24598949.17922974,20384673.19024658,2727400.004333496,1987662.510220528,.89842582,.038685534,.73467809,.30735043,.015795916,.043059241,.015158813,.086001046,-.020358045
1992,23,22245583.30379486,17546357.04225922,3035098.520011902,1129893.116789341,.90959549,.043480508,.76202506,.26206872,.018661087,.047802027,.018222049,.054898601,.024015311
1993,23,23170647.00285339,18314571.82670212,2805994.845891953,1163445.891359329,.91576761,.060321115,.79630625,.19245541,.065985292,.065869458,.066735283,.055085924,.038265415
1994,23,21855607.03881836,17302961.96929932,2655854.529876709,1262224.02879715,.92024058,.04300997,.80065173,.16750461,.04101475,.046737745,.042363767,.06324143,.029034495
1995,23,23989134.5189209,19367424.96556091,3136737.476318359,1420272.798422813,.92498451,.044834092,.81139719,.15973859,.036115848,.048470099,.037189286,.063111559,.0026970243
1996,23,30415165.29241943,24822794.35165405,3291693.070007324,1632386.414093018,.91760069,.044510793,.77900785,.21862394,.029917167,.048507802,.029988186,.05806211,.02197231
1997,23,34624544.55187988,28465983.56530762,3731270.625183105,1806903.71484375,.91816753,.044148277,.76956564,.2204932,.034050375,.04808303,.034392275,.056119807,.01791754
1998,23,39859477.08232117,32524397.88661194,4141706.753417969,2106956.146044731,.91881657,.041160893,.76995611,.23967418,.026847605,.044797726,.026591521,.057463322,.027256161
1999,23,50799670.76228333,41040336.9058075,5475563.826629639,2081076.594166756,.92546684,.045853015,.78620595,.21231812,.040986091,.049545821,.041046672,.044739038,.04336039
2000,23,60373235.76368713,48401282.92670441,6462619.665466309,2228952.544273376,.93312043,.037141506,.7897929,.21499254,.041220117,.03980355,.041023802,.040626939,.054335013
2001,23,66887885.97780418,53605627.95818901,7100371.519187927,2144630.809150696,.93939316,.023912635,.83363485,.16820545,.037225977,.025455406,.037157595,.035328154,.060358547
2002,23,88657652.79076385,69759487.35569763,9642577.238632202,1795339.278003216,.93251431,.065829881,.83312583,.19097713,.08491227,.070593961,.082913801,.022610739,.084146701
2003,23,109379770.4505005,86095847.08428955,11686420.21520996,1474988.576255798,.93408304,.080457613,.83425939,.2342831,.10075238,.086135395,.094289534,.015084418,.092544667
2004,23,132952349.4802322,103089938.7241974,13945535.2883606,1582083.499037743,.92898434,.040425658,.8073824,.20773314,.063222252,.043515973,.062280841,.013517982,.10781902
2005,23,156126437.1335449,118470078.7221909,15748301.70782471,1865515.093420029,.91760594,.062822491,.80319399,.22380169,.076181494,.068463475,.074178979,.013899103,.12837379
2006,23,166318119.723114,134100164.9797821,17023746.4797821,2370676.62430191,.91065258,.067514718,.77837884,.24721947,.085362986,.074138828,.08323238,.015686972,.07710243
2007,23,128938818.082489,122401766.3204422,14738805.40945435,2429641.48337841,.91728759,.082280211,.79998767,.25232434,.076900981,.08969947,.073078118,.01771643,-.08245302
2008,23,103468017.9676571,96708102.41702652,11490740.5839386,1986515.0466609,.9133724,.080209598,.81092089,.22106348,.073174357,.087816969,.07090646,.018359855,-.064921901
2009,23,73728961,64007624,8354601,2011642.594892502,.91362178,.064121693,.85128278,.22582942,.061393052,.070184067,.056997824,.027799623,-.0087469919
2010,23,77567992.52615356,63812035.99957275,8851644.212242126,2378688.556310654,.93468463,.059690539,.88840234,.21431051,.045054168,.06386169,.040857568,.03273559,.032560129
2011,23,86707961.36529541,72057206.47650146,9014245.893371582,2482347.020318389,.92237359,.061053898,.85002255,.26127249,.041288689,.066192158,.037153669,.030619249,.036376845
2012,23,100500316.5587158,82213488.78747559,9786338.471557617,2761008.129691362,.89812744,.053356279,.81545383,.20720524,.041815955,.059408359,.040889438,.030011015,.057109084
2013,23,119078969.0533447,99186121.92370605,11795237.63024902,3088819.014783859,.90170181,.051569004,.79139149,.21892938,.039513294,.05719075,.039109647,.027831873,.042062763
2014,23,123519433.2312622,99971307.98806763,11414477.78546143,3165145.512133837,.90705138,.084608369,.77421623,.21645592,.070359282,.093278475,.071021765,.028416064,.072608024
2015,23,108770300.1820068,88524710.64523315,10773867.54309082,3001674.301571846,.89563411,.10355117,.74930561,.1682639,.16230749,.11561771,.1768885,.030228775,.059483588
2016,23,114585130.3165283,92025415.54760742,11556586.14056396,2945658.137710571,.90887672,.095999166,.76086974,.22709677,.11468033,.10562397,.11607715,.028437935,.070318639
1955,31,72605092.5546875,54332113.1640625,10299653.24609375,2594974.26171875,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.040150136,.074076787
1956,31,76193908.0625,56927408.04296875,11110627.57861328,2586701.186401367,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.038018458,.073092081
1957,31,74925111.984375,55539308.12109375,11097924.82275391,2746057.916137695,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.041209064,.073964804
1958,31,78717058.5703125,57580675.9609375,12243058.82763672,3001764.165039063,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.042990599,.074844763
1959,31,83332368.69921875,60466335.3515625,13023554.32421875,3898792.647705078,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.053052094,.071325064
1960,31,96697813.18164063,70460911.38671875,15097860.67279053,4464299.550994873,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.052178163,.069026813
1961,31,105083312.6582031,76014006.1171875,16804811.45385742,4586950.868530273,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.04941833,.073061496
1962,31,113618491.7109375,82623232.05664063,17875836.19494629,5261808.144683838,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.052356787,.069157891
1963,31,120748665.5820313,87141118.26464844,19647028.23120117,6002872.8203125,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.056212913,.065902561
1964,31,130232743.7792969,94093423.37402344,21253509.55566406,6468051.55241394,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.056074761,.064636275
1965,31,142826470.4765625,102974979.7900391,23154683.32568359,7296981.373672485,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.057853017,.065812916
1966,31,158690904.4960938,114325788.9003906,25763949.85766602,8345597.579421997,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.059573226,.06462606
1967,31,162598960.3134766,116174784.9492188,27893399.21435547,8348415.714439392,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.057947669,.06262254
1968,31,177732651.0195313,125895355.3837891,30701444.83984375,9221118.980392456,.85316199,.18266617,.72526139,.226955,.077874191,.21410491,.081782036,.058884468,.067037381
